codice_articolo;kg;data_ordine;data_etichetta;giorni;Unnamed: 6
PF0463070/30XFL;40;21/05/2025;27/05/2025;6;
PF0463070/30XFL;40;21/05/2025;27/05/2025;6;
PF0463070/30XFL;40;21/05/2025;27/05/2025;6;
PF0463070/30XFL;40;21/05/2025;27/05/2025;6;
PF0463070/30XFL;80;21/05/2025;27/05/2025;6;
PF0463070/30XFL;80;21/05/2025;28/05/2025;7;
PF0463070/30XFL;40;21/05/2025;29/05/2025;8;
PFD588070/30XFL;63;14/05/2025;30/05/2025;16;
PFD588070/30XFL;20;21/05/2025;30/05/2025;9;
PF0463070/30XFL;40;21/05/2025;03/06/2025;13;
PF0463070/30XFL;100;22/05/2025;04/06/2025;13;
PF0685070/30XFL;80;28/05/2025;06/06/2025;9;
PF0685070/30XFL;150;05/06/2025;10/06/2025;5;
PF0685070/30XFL;100;28/05/2025;11/06/2025;14;
PF0685070/30XFL;50;05/06/2025;11/06/2025;6;
PF0685070/30XFL;50;10/06/2025;17/06/2025;7;
PF0685070/30XFL;30;12/06/2025;18/06/2025;6;
PF0633070/30XFL;60;16/06/2025;19/06/2025;3;
PF0633070/30XFL;60;16/06/2025;20/06/2025;4;
PF0633070/30XFL;60;16/06/2025;20/06/2025;4;
PF0685070/30XFL;50;25/06/2025;27/06/2025;2;
PF0463070/30XFL;140;01/07/2025;02/07/2025;1;
PF0463070/30XFL;140;01/07/2025;02/07/2025;1;
PF0463070/30XFL;100;01/07/2025;03/07/2025;2;
PF0463070/30XFL;140;01/07/2025;03/07/2025;2;
PF0685070/30XFL;140;01/07/2025;04/07/2025;3;
PF0463070/30XFL;100;01/07/2025;09/07/2025;8;
PF0463070/30XFL;40;01/07/2025;10/07/2025;9;
PF0685070/30XFL;50;07/07/2025;10/07/2025;3;
PF0611070/30XFL;40;14/07/2025;17/07/2025;3;
PF0463070/30XFL;40;17/07/2025;21/07/2025;4;
PF0463070/30XFL;40;17/07/2025;21/07/2025;4;
PF0463070/30XFL;40;21/07/2025;25/07/2025;4;
PFD588070/30XFL;20;23/07/2025;28/07/2025;5;
PF0685070/30XFL;50;24/07/2025;29/07/2025;5;
PF0611070/30XFL;50;25/07/2025;31/07/2025;6;
PF0617070/30XFL;50;28/07/2025;31/07/2025;3;
PF0617070/30XFL;50;28/07/2025;31/07/2025;3;
PF0617070/30XFL;50;28/07/2025;31/07/2025;3;
PF0617070/30XFL;50;28/07/2025;31/07/2025;3;
PF0617070/30XFL;50;28/07/2025;31/07/2025;3;
PF0617070/30XFL;50;28/07/2025;01/08/2025;4;
PF0617070/30XFL;50;28/07/2025;01/08/2025;4;
PF0617070/30XFL;50;28/07/2025;01/08/2025;4;
PF0617070/30XFL;50;28/07/2025;01/08/2025;4;
PF0617070/30XFL;50;28/07/2025;01/08/2025;4;
PF0617070/30XFL;20;28/07/2025;26/08/2025;29;
PF0617070/30XFL;20;28/07/2025;26/08/2025;29;
PF0617070/30XFL;20;28/07/2025;26/08/2025;29;
PF0617070/30XFL;50;28/07/2025;26/08/2025;29;
PF0617070/30XFL;20;28/07/2025;27/08/2025;30;
PF0617070/30XFL;20;28/07/2025;27/08/2025;30;
PF0617070/30XFL;20;28/07/2025;27/08/2025;30;
PF0451070/30XFL;50;23/01/2023;24/01/2023;1;
PF0309070/30XFL;140;05/01/2023;25/01/2023;20;
PF0451070/30XFL;150;23/01/2023;27/01/2023;4;
PF0388070/30XFL;40;16/01/2023;30/01/2023;14;
PF0451070/30XFL;150;23/01/2023;30/01/2023;7;
PF0309070/30XFL;150;09/01/2023;31/01/2023;22;
PF0110070/30XFL;40;16/01/2023;31/01/2023;15;
PF0451070/30XFL;150;23/01/2023;31/01/2023;8;
PF0309070/30XFL;150;09/01/2023;02/02/2023;24;
PF0388070/30XFL;20;16/01/2023;02/02/2023;17;
PF0388070/30XFL;20;02/02/2023;06/02/2023;4;
PF0463070/30XFL;40;17/02/2023;20/02/2023;3;
PF0463070/30XFL;80;17/02/2023;21/02/2023;4;
PF0463070/30XFL;40;17/02/2023;23/02/2023;6;
PF0463070/30XFL;80;17/02/2023;28/02/2023;11;
PF0309070/30XFL;150;27/02/2023;28/02/2023;1;
PF0309070/30XFL;150;27/02/2023;01/03/2023;2;
PF0309070/30XFL;150;27/02/2023;01/03/2023;2;
PF0309070/30XFL;65;27/02/2023;03/03/2023;4;
PF0110070/30XFL;40;01/03/2023;03/03/2023;2;
PF0309070/30XFL;80;27/02/2023;08/03/2023;9;
PF0388070/30XFL;45;01/03/2023;08/03/2023;7;
PF0309070/30XFL;45;01/03/2023;08/03/2023;7;
PF0388070/30XFL;45;01/03/2023;13/03/2023;12;
PF0309070/30XFL;150;09/03/2023;13/03/2023;4;
PF0110070/30XFL;40;10/03/2023;15/03/2023;5;
PF0110070/30XFL;140;10/03/2023;15/03/2023;5;
PF0309070/30XFL;45;09/03/2023;16/03/2023;7;
PF0463070/30XFL;40;13/03/2023;16/03/2023;3;
PF0463070/30XFL;40;13/03/2023;16/03/2023;3;
PF0463070/30XFL;40;13/03/2023;16/03/2023;3;
PF0463070/30XFL;40;13/03/2023;16/03/2023;3;
PF0463070/30XFL;40;13/03/2023;16/03/2023;3;
PF0309070/30XFL;150;14/03/2023;16/03/2023;2;
PF0388070/30XFL;40;14/03/2023;17/03/2023;3;
PF0463070/30XFL;80;13/03/2023;21/03/2023;8;
PF0309070/30XFL;50;14/03/2023;21/03/2023;7;
PF0388070/30XFL;40;21/03/2023;24/03/2023;3;
PF0388070/30XFL;40;31/03/2023;11/04/2023;11;
PF0309070/30XFL;150;23/03/2023;13/04/2023;21;
PF0309070/30XFL;150;23/03/2023;14/04/2023;22;
PF0388070/30XFL;40;11/04/2023;14/04/2023;3;
PF0110070/30XFL;40;12/04/2023;14/04/2023;2;
PF0309070/30XFL;150;23/03/2023;19/04/2023;27;
PF0463070/30XFL;80;31/03/2023;19/04/2023;19;
PF0463070/30XFL;80;26/04/2023;27/04/2023;1;
PF0463070/30XFL;80;26/04/2023;28/04/2023;2;
PF0463070/30XFL;80;26/04/2023;03/05/2023;7;
PF0463070/30XFL;80;26/04/2023;08/05/2023;12;
PF0309070/30XFL;60;26/04/2023;09/05/2023;13;
PF0463070/30XFL;40;05/05/2023;09/05/2023;4;
PF0463070/30XFL;40;05/05/2023;09/05/2023;4;
PF0463070/30XFL;40;05/05/2023;09/05/2023;4;
PF0463070/30XFL;40;05/05/2023;09/05/2023;4;
PF0463070/30XFL;80;05/05/2023;10/05/2023;5;
PF0110070/30XFL;50;08/05/2023;10/05/2023;2;
PF0463070/30XFL;80;05/05/2023;11/05/2023;6;
PF0309070/30XFL;20;09/05/2023;16/05/2023;7;
PF0309070/30XFL;20;09/05/2023;23/05/2023;14;
PF0309070/30XFL;50;29/05/2023;06/06/2023;8;
PF0463070/30XFL;140;01/06/2023;07/06/2023;6;
PF0463070/30XFL;80;01/06/2023;08/06/2023;7;
PF0463070/30XFL;40;01/06/2023;09/06/2023;8;
PF0388070/30XFL;20;17/05/2023;14/06/2023;28;
PF0463070/30XFL;140;20/06/2023;22/06/2023;2;
PF0463070/30XFL;140;20/06/2023;26/06/2023;6;
PF0463070/30XFL;140;20/06/2023;26/06/2023;6;
PF0463070/30XFL;40;20/06/2023;29/06/2023;9;
PF0463070/30XFL;140;28/06/2023;29/06/2023;1;
PF0463070/30XFL;140;30/06/2023;04/07/2023;4;
PF0309070/30XFL;50;03/07/2023;05/07/2023;2;
PF0463070/30XFL;140;05/07/2023;06/07/2023;1;
PF0463070/30XFL;40;05/07/2023;12/07/2023;7;
PF0463070/30XFL;80;05/07/2023;12/07/2023;7;
PF0388070/30XFL;40;06/07/2023;14/07/2023;8;
PF0309070/30XFL;150;29/06/2023;18/07/2023;19;
PF0451070/30XFL;55;13/07/2023;19/07/2023;6;
PF0309070/30XFL;140;29/06/2023;20/07/2023;21;
PF0451070/30XFL;115;13/07/2023;21/07/2023;8;
PF0451070/30XFL;140;13/07/2023;24/07/2023;11;
PF0451070/30XFL;150;13/07/2023;24/07/2023;11;
PF0451070/30XFL;150;13/07/2023;24/07/2023;11;
PF0451070/30XFL;150;13/07/2023;24/07/2023;11;
PF0451070/30XFL;150;13/07/2023;25/07/2023;12;
PF0451070/30XFL;150;13/07/2023;25/07/2023;12;
PF0463070/30XFL;140;26/07/2023;27/07/2023;1;
PF0388070/30XFL;40;24/07/2023;28/07/2023;4;
PF0463070/30XFL;60;26/07/2023;28/07/2023;2;
PF0451070/30XFL;150;12/07/2023;02/08/2023;21;
PF0451070/30XFL;150;12/07/2023;03/08/2023;22;
PF0451070/30XFL;150;12/07/2023;03/08/2023;22;
PF0451070/30XFL;150;12/07/2023;28/08/2023;47;
PF0451070/30XFL;150;12/07/2023;28/08/2023;47;
PF0451070/30XFL;116;12/07/2023;29/08/2023;48;
PF0451070/30XFL;150;12/07/2023;29/08/2023;48;
PF0451070/30XFL;150;12/07/2023;29/08/2023;48;
PF0451070/30XFL;150;12/07/2023;01/09/2023;51;
PF0451070/30XFL;150;12/07/2023;05/09/2023;55;
PF0463070/30XFL;140;06/09/2023;08/09/2023;2;
PF0463070/30XFL;80;06/09/2023;11/09/2023;5;
PF0463070/30XFL;140;06/09/2023;11/09/2023;5;
PF0463070/30XFL;140;06/09/2023;11/09/2023;5;
PF0327070/30XFL;140;06/09/2023;12/09/2023;6;
PF0327070/30XFL;140;06/09/2023;12/09/2023;6;
PF0463070/30XFL;45;06/09/2023;13/09/2023;7;
PF0463070/30XFL;45;06/09/2023;13/09/2023;7;
PF0463070/30XFL;45;06/09/2023;13/09/2023;7;
PF0463070/30XFL;80;06/09/2023;13/09/2023;7;
PF0463070/30XFL;140;06/09/2023;13/09/2023;7;
PF0309070/30XFL;22;07/09/2023;13/09/2023;6;
PF0352070/30XFL;140;07/09/2023;13/09/2023;6;
PF0352070/30XFL;140;07/09/2023;13/09/2023;6;
PF0352070/30XFL;140;07/09/2023;13/09/2023;6;
PF0463070/30XFL;101;06/09/2023;14/09/2023;8;
PF0352070/30XFL;100;11/09/2023;14/09/2023;3;
PF0463070/30XFL;45;06/09/2023;19/09/2023;13;
PF0463070/30XFL;45;06/09/2023;19/09/2023;13;
PF0388070/30XFL;40;13/09/2023;19/09/2023;6;
PF0463070/30XFL;40;15/09/2023;19/09/2023;4;
PF0463070/30XFL;140;06/09/2023;20/09/2023;14;
PF0309070/30XFL;50;13/09/2023;20/09/2023;7;
PF0309070/30XFL;22;02/10/2023;12/10/2023;10;
PF0463070/30XFL;150;13/10/2023;16/10/2023;3;
PF0309070/30XFL;20;19/10/2023;26/10/2023;7;
PF0309070/30XFL;40;19/10/2023;27/10/2023;8;
PF0309070/30XFL;50;25/10/2023;31/10/2023;6;
PF0309070/30XFL;150;25/10/2023;31/10/2023;6;
PF0309070/30XFL;150;25/10/2023;09/11/2023;15;
PF0463070/30XFL;40;06/11/2023;09/11/2023;3;
PF0463070/30XFL;40;06/11/2023;09/11/2023;3;
PF0463070/30XFL;80;06/11/2023;09/11/2023;3;
PF0463070/30XFL;40;13/11/2023;16/11/2023;3;
PF0463070/30XFL;40;13/11/2023;16/11/2023;3;
PF0463070/30XFL;80;13/11/2023;16/11/2023;3;
PF0463070/30XFL;80;13/11/2023;16/11/2023;3;
PF0463070/30XFL;80;13/11/2023;16/11/2023;3;
PF0463070/30XFL;80;13/11/2023;16/11/2023;3;
PF0463070/30XFL;80;13/11/2023;16/11/2023;3;
PF0463070/30XFL;140;13/11/2023;16/11/2023;3;
PF0309070/30XFL;20;21/11/2023;23/11/2023;2;
PF0309070/30XFL;20;21/11/2023;23/11/2023;2;
PF0463070/30XFL;40;21/11/2023;24/11/2023;3;
PF0309070/30XFL;50;25/10/2023;01/12/2023;37;
PF0309070/30XFL;150;05/12/2023;12/12/2023;7;
PF0309070/30XFL;40;12/12/2023;19/12/2023;7;
PF0463070/30XFL;40;14/12/2023;20/12/2023;6;
PF0451070/30XFL;20;20/12/2023;11/01/2024;22;
PF0352070/30XFL;100;22/12/2023;11/01/2024;20;
PF0110070/30XFL;25;10/01/2024;12/01/2024;2;
PF0451070/30XFL;140;22/12/2023;15/01/2024;24;
PF0309070/30XFL;40;18/01/2024;25/01/2024;7;
PF0463070/30XFL;40;23/01/2024;25/01/2024;2;
PF0463070/30XFL;40;23/01/2024;26/01/2024;3;
PF0463070/30XFL;40;23/01/2024;26/01/2024;3;
PF0463070/30XFL;80;23/01/2024;31/01/2024;8;
PF0309070/30XFL;150;25/01/2024;31/01/2024;6;
PF0309070/30XFL;50;24/01/2024;01/02/2024;8;
PF0309070/30XFL;100;25/01/2024;01/02/2024;7;
PF0309070/30XFL;150;25/01/2024;02/02/2024;8;
PF0309070/30XFL;150;25/01/2024;02/02/2024;8;
PF0463070/30XFL;15;31/01/2024;05/02/2024;5;
PF0309070/30XFL;150;24/01/2024;09/02/2024;16;
PF0441070/30XFL;20;08/02/2024;09/02/2024;1;
PF0388070/30XFL;40;13/02/2024;16/02/2024;3;
PF0309070/30XFL;50;14/02/2024;16/02/2024;2;
PF0388070/30XFL;40;12/02/2024;19/02/2024;7;
PF0388070/30XFL;40;12/02/2024;19/02/2024;7;
PF0309070/30XFL;150;25/01/2024;20/02/2024;26;
PF0309070/30XFL;50;25/01/2024;21/02/2024;27;
PF0441070/30XFL;20;14/02/2024;21/02/2024;7;
PF0463070/30XFL;100;16/02/2024;21/02/2024;5;
PF0463070/30XFL;40;16/02/2024;22/02/2024;6;
PF0463070/30XFL;80;16/02/2024;22/02/2024;6;
PF0463070/30XFL;80;16/02/2024;22/02/2024;6;
PF0309070/30XFL;20;21/02/2024;26/02/2024;5;
PF0309070/30XFL;20;01/03/2024;08/03/2024;7;
PF0309070/30XFL;25;21/02/2024;11/03/2024;19;
PF0309070/30XFL;50;29/02/2024;11/03/2024;11;
PF0309070/30XFL;20;05/03/2024;11/03/2024;6;
PF0463070/30XFL;100;04/03/2024;14/03/2024;10;
PF0309070/30XFL;50;07/03/2024;15/03/2024;8;
PF0110070/30XFL;100;07/03/2024;18/03/2024;11;
PF0309070/30XFL;40;12/03/2024;18/03/2024;6;
PF0309070/30XFL;140;12/03/2024;18/03/2024;6;
PF0451070/30XFL;50;11/03/2024;20/03/2024;9;
PF0309070/30XFL;50;15/03/2024;21/03/2024;6;
PF0451070/30XFL;70;05/03/2024;25/03/2024;20;
PF0451070/30XFL;140;05/03/2024;25/03/2024;20;
PF0309070/30XFL;25;22/03/2024;27/03/2024;5;
PF0451070/30XFL;140;05/03/2024;28/03/2024;23;
PF0388070/30XFL;40;22/03/2024;29/03/2024;7;
PF0309070/30XFL;50;25/03/2024;29/03/2024;4;
PF0463070/30XFL;100;28/03/2024;02/04/2024;5;
PF0463070/30XFL;100;28/03/2024;02/04/2024;5;
PF0463070/30XFL;40;28/03/2024;03/04/2024;6;
PF0463070/30XFL;40;28/03/2024;03/04/2024;6;
PF0463070/30XFL;40;28/03/2024;03/04/2024;6;
PF0463070/30XFL;100;28/03/2024;03/04/2024;6;
PF0463070/30XFL;40;28/03/2024;04/04/2024;7;
PF0463070/30XFL;40;28/03/2024;04/04/2024;7;
PF0463070/30XFL;40;28/03/2024;04/04/2024;7;
PF0463070/30XFL;40;28/03/2024;04/04/2024;7;
PF0463070/30XFL;100;28/03/2024;04/04/2024;7;
PF0463070/30XFL;100;28/03/2024;04/04/2024;7;
PF0463070/30XFL;140;28/03/2024;04/04/2024;7;
PF0352070/30XFL;100;28/03/2024;08/04/2024;11;
PF0463070/30XFL;100;28/03/2024;12/04/2024;15;
PF0463070/30XFL;100;28/03/2024;12/04/2024;15;
PF0309070/30XFL;20;11/04/2024;17/04/2024;6;
PF0309070/30XFL;25;27/03/2024;18/04/2024;22;
PF0309070/30XFL;20;28/03/2024;18/04/2024;21;
PF0388070/30XFL;40;11/04/2024;19/04/2024;8;
PF0309070/30XFL;27;02/05/2024;10/05/2024;8;
PF0309070/30XFL;30;15/05/2024;28/05/2024;13;
PF0309070/30XFL;20;17/05/2024;28/05/2024;11;
PF0309070/30XFL;50;17/05/2024;28/05/2024;11;
PF0309070/30XFL;100;08/05/2024;30/05/2024;22;
PF0309070/30XFL;100;08/05/2024;30/05/2024;22;
PF0309070/30XFL;100;15/05/2024;30/05/2024;15;
PF0309070/30XFL;140;15/05/2024;30/05/2024;15;
PF0309070/30XFL;24;27/05/2024;31/05/2024;4;
PF0352070/30XFL;50;29/05/2024;04/06/2024;6;
PF0309070/30XFL;100;06/06/2024;19/06/2024;13;
PF0309070/30XFL;50;17/06/2024;20/06/2024;3;
PF0463070/30XFL;80;18/06/2024;21/06/2024;3;
PF0463070/30XFL;80;18/06/2024;21/06/2024;3;
PF0463070/30XFL;40;18/06/2024;26/06/2024;8;
PF0463070/30XFL;40;18/06/2024;27/06/2024;9;
PF0463070/30XFL;50;21/06/2024;28/06/2024;7;
PF0463070/30XFL;140;18/06/2024;02/07/2024;14;
PF0388070/30XFL;40;21/06/2024;02/07/2024;11;
PF0352070/30XFL;20;02/07/2024;04/07/2024;2;
PF0388070/30XFL;40;21/06/2024;05/07/2024;14;
PF0309070/30XFL;50;07/06/2024;10/07/2024;33;
PF0309070/30XFL;70;07/06/2024;10/07/2024;33;
PF0463070/30XFL;40;10/07/2024;11/07/2024;1;
PF0309070/30XFL;140;07/06/2024;12/07/2024;35;
PF0352070/30XFL;80;10/07/2024;15/07/2024;5;
PF0451070/30XFL;20;08/07/2024;16/07/2024;8;
PF0352070/30XFL;20;11/07/2024;17/07/2024;6;
PF0352070/30XFL;50;11/07/2024;18/07/2024;7;
PF0352070/30XFL;45;17/07/2024;24/07/2024;7;
PF0309070/30XFL;90;07/06/2024;25/07/2024;48;
PF0463070/30XFL;100;17/07/2024;25/07/2024;8;
PF0309070/30XFL;20;24/07/2024;29/07/2024;5;
PF0309070/30XFL;70;07/06/2024;01/08/2024;55;
PF0388070/30XFL;40;16/09/2024;19/09/2024;3;
PF0309070/30XFL;20;20/09/2024;26/09/2024;6;
PF0451070/30XFL;20;27/09/2024;02/10/2024;5;
PF0309070/30XFL;60;13/09/2024;03/10/2024;20;
PF0352070/30XFL;60;11/10/2024;17/10/2024;6;
PF0352070/30XFL;140;25/10/2024;30/10/2024;5;
PF0309070/30XFL;20;15/11/2024;26/11/2024;11;
PF0352070/30XFL;60;20/11/2024;27/11/2024;7;
PF0352070/30XFL;30;26/11/2024;28/11/2024;2;
PF0352070/30XFL;50;26/11/2024;28/11/2024;2;
PF0309070/30XFL;100;25/11/2024;02/12/2024;7;
PF0309070/30XFL;20;27/11/2024;02/12/2024;5;
PF0309070/30XFL;20;28/11/2024;06/12/2024;8;
PF0352070/30XFL;50;05/12/2024;11/12/2024;6;
PF0352070/30XFL;50;05/12/2024;12/12/2024;7;
PF0388070/30XFL;40;11/11/2024;20/12/2024;39;
PF0388070/30XFL;40;28/11/2024;07/01/2025;40;
PF0388070/30XFL;100;20/11/2024;13/01/2025;54;
PF0352070/30XFL;50;08/01/2025;13/01/2025;5;
PF0352070/30XFL;150;10/01/2025;15/01/2025;5;
PF0451070/30XFL;40;19/12/2024;21/01/2025;33;
PF0309070/30XFL;100;15/01/2025;29/01/2025;14;
PF0309070/30XFL;140;30/10/2024;05/02/2025;98;
PF0309070/30XFL;140;30/10/2024;05/02/2025;98;
PF0309070/30XFL;140;30/10/2024;05/02/2025;98;
PF0309070/30XFL;20;15/01/2025;07/02/2025;23;
PF0309070/30XFL;20;21/01/2025;07/02/2025;17;
PF0309070/30XFL;140;30/10/2024;12/02/2025;105;
PF0309070/30XFL;140;30/10/2024;14/02/2025;107;
PF0341070/30XFL;20;17/02/2025;18/02/2025;1;
PF0341070/30XFL;20;17/02/2025;18/02/2025;1;
PF0309070/30XFL;80;30/10/2024;20/02/2025;113;
PF0309070/30XFL;20;25/02/2025;28/02/2025;3;
PF0352070/30XFL;40;01/04/2025;02/04/2025;1;
PF0309070/30XFL;50;01/04/2025;08/04/2025;7;
PF0309070/30XFL;56;01/04/2025;09/04/2025;8;
PF0388070/30XFL;40;02/04/2025;09/04/2025;7;
PF0352070/30XFL;20;07/04/2025;14/04/2025;7;
PF0352070/30XFL;40;07/04/2025;14/04/2025;7;
PF0388070/30XFL;40;02/04/2025;16/04/2025;14;
PF0309070/30XFL;80;09/04/2025;17/04/2025;8;
PF0327070/30XFL;160;10/04/2025;22/04/2025;12;
PF0388070/30XFL;40;03/04/2025;24/04/2025;21;
PF0309070/30XFL;60;07/04/2025;08/05/2025;31;
PF0451070/30XFL;40;12/05/2025;16/05/2025;4;
PF0309070/30XFL;20;13/05/2025;21/05/2025;8;
PF0451070/30XFL;140;25/03/2025;03/06/2025;70;
PF0451070/30XFL;140;25/03/2025;09/06/2025;76;
PF0451070/30XFL;80;25/03/2025;10/06/2025;77;
PF0451070/30XFL;140;25/03/2025;10/06/2025;77;
PF0388070/30XFL;40;09/06/2025;16/06/2025;7;
PF0309070/30XFL;150;29/04/2025;20/06/2025;52;
PF0309070/30XFL;50;29/04/2025;24/06/2025;56;
PF0309070/30XFL;100;29/04/2025;24/06/2025;56;
PF0352070/30XFL;40;02/07/2025;10/07/2025;8;
PF0309070/30XFL;150;29/04/2025;16/07/2025;78;
PF0309070/30XFL;150;29/04/2025;16/07/2025;78;
PF0327070/30XFL;140;14/07/2025;16/07/2025;2;
PF0327070/30XFL;140;14/07/2025;17/07/2025;3;
PF0327070/30XFL;140;14/07/2025;21/07/2025;7;
PF0079070/30XFL;140;05/01/2023;10/01/2023;5;
PF0079070/30XFL;140;05/01/2023;11/01/2023;6;
PF0079070/30XFL;140;05/01/2023;11/01/2023;6;
PF0079070/30XFL;140;05/01/2023;18/01/2023;13;
PF0079070/30XFL;140;05/01/2023;18/01/2023;13;
PF0079070/30XFL;140;05/01/2023;18/01/2023;13;
PF0079070/30XFL;80;05/01/2023;19/01/2023;14;
PF0079070/30XFL;40;16/01/2023;19/01/2023;3;
PF0079070/30XFL;60;05/01/2023;20/01/2023;15;
PF0079070/30XFL;80;05/01/2023;20/01/2023;15;
PF0079070/30XFL;140;05/01/2023;24/01/2023;19;
PF0079070/30XFL;160;05/01/2023;24/01/2023;19;
PF0079070/30XFL;150;05/01/2023;25/01/2023;20;
PF0079070/30XFL;150;24/01/2023;31/01/2023;7;
PF0079070/30XFL;150;05/01/2023;01/02/2023;27;
PF0079070/30XFL;150;24/01/2023;02/02/2023;9;
PF0079070/30XFL;150;24/01/2023;02/02/2023;9;
PF0079070/30XFL;150;24/01/2023;02/02/2023;9;
PF0084070/30XFL;20;26/01/2023;02/02/2023;7;
PF0079070/30XFL;150;24/01/2023;06/02/2023;13;
PF0079070/30XFL;150;24/01/2023;08/02/2023;15;
PF0079070/30XFL;40;21/02/2023;23/02/2023;2;
PF0079070/30XFL;40;21/02/2023;23/02/2023;2;
PF0079070/30XFL;40;21/02/2023;23/02/2023;2;
PF0079070/30XFL;150;21/02/2023;23/02/2023;2;
PF0079070/30XFL;150;21/02/2023;23/02/2023;2;
PF0079070/30XFL;80;21/02/2023;24/02/2023;3;
PF0079070/30XFL;80;21/02/2023;01/03/2023;8;
PF0079070/30XFL;150;01/03/2023;02/03/2023;1;
PF0079070/30XFL;40;01/03/2023;03/03/2023;2;
PF0079070/30XFL;150;01/03/2023;03/03/2023;2;
PF0079070/30XFL;80;01/03/2023;09/03/2023;8;
PF0079070/30XFL;40;03/03/2023;09/03/2023;6;
PF0079070/30XFL;80;03/03/2023;14/03/2023;11;
PF0079070/30XFL;140;15/03/2023;17/03/2023;2;
PF0079070/30XFL;150;15/03/2023;17/03/2023;2;
PF0079070/30XFL;150;15/03/2023;21/03/2023;6;
PF0079070/30XFL;150;15/03/2023;22/03/2023;7;
PF0079070/30XFL;150;24/03/2023;29/03/2023;5;
PF0079070/30XFL;150;24/03/2023;29/03/2023;5;
PF0079070/30XFL;80;23/03/2023;30/03/2023;7;
PF0079070/30XFL;150;24/03/2023;30/03/2023;6;
PF0079070/30XFL;150;29/03/2023;31/03/2023;2;
PF0079070/30XFL;150;29/03/2023;31/03/2023;2;
PF0079070/30XFL;150;29/03/2023;04/04/2023;6;
PF0079070/30XFL;80;29/03/2023;05/04/2023;7;
PF0079070/30XFL;80;29/03/2023;05/04/2023;7;
PF0079070/30XFL;80;29/03/2023;05/04/2023;7;
PF0079070/30XFL;150;29/03/2023;05/04/2023;7;
PF0079070/30XFL;150;29/03/2023;05/04/2023;7;
PF0079070/30XFL;150;29/03/2023;12/04/2023;14;
PF0079070/30XFL;40;12/04/2023;14/04/2023;2;
PF0079070/30XFL;40;12/04/2023;14/04/2023;2;
PF0079070/30XFL;80;12/04/2023;14/04/2023;2;
PF0079070/30XFL;80;11/04/2023;18/04/2023;7;
PF0079070/30XFL;80;11/04/2023;18/04/2023;7;
PF0079070/30XFL;40;17/04/2023;19/04/2023;2;
PF0084070/30XFL;150;13/04/2023;20/04/2023;7;
PF0079070/30XFL;80;17/04/2023;21/04/2023;4;
PF0079070/30XFL;150;26/04/2023;28/04/2023;2;
PF0079070/30XFL;40;03/05/2023;05/05/2023;2;
PF0079070/30XFL;80;03/05/2023;05/05/2023;2;
PF0079070/30XFL;80;03/05/2023;05/05/2023;2;
PF0079070/30XFL;150;03/05/2023;05/05/2023;2;
PF0079070/30XFL;40;03/05/2023;08/05/2023;5;
PF0079070/30XFL;40;03/05/2023;08/05/2023;5;
PF0079070/30XFL;80;03/05/2023;08/05/2023;5;
PF0079070/30XFL;150;03/05/2023;08/05/2023;5;
PF0079070/30XFL;150;03/05/2023;09/05/2023;6;
PF0079070/30XFL;40;08/05/2023;10/05/2023;2;
PF0079070/30XFL;40;03/05/2023;16/05/2023;13;
PF0079070/30XFL;45;09/05/2023;18/05/2023;9;
PF0079070/30XFL;40;11/05/2023;18/05/2023;7;
PF0079070/30XFL;40;15/05/2023;19/05/2023;4;
PF0079070/30XFL;40;15/05/2023;19/05/2023;4;
PF0079070/30XFL;80;17/05/2023;19/05/2023;2;
PF0079070/30XFL;80;17/05/2023;22/05/2023;5;
PF0079070/30XFL;40;17/05/2023;23/05/2023;6;
PF0079070/30XFL;40;22/05/2023;25/05/2023;3;
PF0079070/30XFL;140;22/05/2023;25/05/2023;3;
PF0079070/30XFL;80;13/06/2023;15/06/2023;2;
PF0079070/30XFL;80;13/06/2023;15/06/2023;2;
PF0079070/30XFL;80;13/06/2023;15/06/2023;2;
PF0079070/30XFL;80;13/06/2023;19/06/2023;6;
PF0079070/30XFL;40;19/06/2023;22/06/2023;3;
PF0079070/30XFL;140;16/06/2023;26/06/2023;10;
PF0079070/30XFL;40;26/06/2023;29/06/2023;3;
PF0079070/30XFL;80;26/06/2023;29/06/2023;3;
PF0079070/30XFL;80;26/06/2023;29/06/2023;3;
PF0079070/30XFL;80;26/06/2023;29/06/2023;3;
PF0079070/30XFL;80;26/06/2023;29/06/2023;3;
PF0079070/30XFL;80;04/07/2023;06/07/2023;2;
PF0079070/30XFL;80;04/07/2023;10/07/2023;6;
PF0079070/30XFL;80;04/07/2023;11/07/2023;7;
PF0079070/30XFL;40;12/07/2023;13/07/2023;1;
PF0079070/30XFL;80;13/07/2023;18/07/2023;5;
PF0079070/30XFL;150;17/07/2023;19/07/2023;2;
PF0079070/30XFL;140;18/07/2023;19/07/2023;1;
PF0079070/30XFL;80;19/07/2023;25/07/2023;6;
PF0079070/30XFL;150;12/07/2023;26/07/2023;14;
PF0079070/30XFL;50;24/07/2023;26/07/2023;2;
PF0079070/30XFL;40;24/07/2023;27/07/2023;3;
PF0079070/30XFL;150;24/07/2023;27/07/2023;3;
PF0079070/30XFL;40;27/07/2023;01/08/2023;5;
PF0079070/30XFL;40;28/07/2023;01/08/2023;4;
PF0079070/30XFL;40;28/08/2023;30/08/2023;2;
